SAL_FROM,SAL_END,SAL_AMOUNT,EMP_ID
6/28/1995,6/27/1996,18760,84042
6/29/1994,6/28/1995,17870,84042
6/30/1993,6/28/1994,17350,84042
6/29/1992,6/29/1993,16060,84042
6/29/1991,6/28/1992,15300,84042
6/30/1990,6/29/1991,14850,84042
6/25/2013,  ,41750,84042
8/20/2013,  ,71200,84042
8/19/2012,8/19/2013,69130,84042
8/19/2011,8/18/2012,67120,84042
8/20/2010,8/19/2011,65170,84042
8/21/2009,8/19/2010,63270,84042
8/20/2008,8/20/2009,61430,84042
8/20/2007,8/19/2008,59640,84042
8/21/2006,8/20/2007,55220,84042
8/22/2005,8/20/2006,53610,84042
8/21/2004,8/21/2005,51060,84042
8/21/2003,8/20/2004,49570,84042
8/22/2002,8/21/2003,48130,84042
8/23/2001,8/21/2002,46730,84042
8/22/2000,8/22/2001,45370,84042
8/22/1999,8/21/2000,43210,84042
8/23/1998,8/22/1999,39280,84042
8/24/1997,8/22/1998,38140,84042
9/21/2013,  ,55500,84001
9/20/2012,9/20/2013,53880,84001
9/20/2011,9/19/2012,49890,84001
9/21/2010,9/20/2011,48440,84001
9/22/2009,9/20/2010,47030,84001
9/21/2008,9/21/2009,45660,84001
9/21/2007,9/20/2008,44330,84001
9/22/2006,9/21/2007,43040,84001
9/23/2005,9/21/2006,41790,84001
9/22/2004,9/22/2005,40570,84001
1/30/2014,  ,34250,84052
1/29/2013,1/29/2014,33250,84052
1/29/2012,1/28/2013,31670,84052
1/30/2011,1/29/2012,30160,84052
1/31/2010,1/29/2011,27930,84052
1/30/2009,1/30/2010,27120,84052
1/30/2008,1/29/2009,25830,84052
1/31/2007,1/30/2008,24600,84052
2/1/2006,1/30/2007,23430,84052
1/31/2005,1/31/2006,22750,84052
1/31/2004,1/30/2005,22090,84052
2/1/2003,1/31/2004,21450,84052
2/2/2002,1/31/2003,20830,84052
2/1/2001,2/1/2002,20220,84052
2/1/2000,1/31/2001,19630,84052
2/2/1999,2/1/2000,18180,84052
2/3/1998,2/1/1999,17650,84052
2/2/1997,2/2/1998,16810,84052
2/2/1996,2/1/1997,16320,84052
2/3/1995,2/2/1996,15840,84052
10/12/2013,  ,110000,83509
10/11/2012,10/11/2013,106800,83509
10/11/2011,10/10/2012,101710,83509
10/12/2010,10/11/2011,98750,83509
10/13/2009,10/11/2010,94050,83509
10/12/2008,10/12/2009,89570,83509
10/12/2007,10/11/2008,82940,83509
10/13/2006,10/12/2007,80520,83509
10/14/2005,10/12/2006,76690,83509
10/13/2004,10/13/2005,74460,83509
10/13/2003,10/12/2004,70910,83509
10/14/2002,10/13/2003,68840,83509
10/15/2001,10/13/2002,66830,83509
10/14/2000,10/14/2001,64880,83509
3/8/2013,  ,81480,84052
3/7/2012,3/7/2013,75440,84052
3/7/2011,3/6/2012,71850,84052
3/8/2010,3/7/2011,69760,84052
3/9/2009,3/7/2010,66440,84052
3/8/2008,3/8/2009,64500,84052
3/8/2007,3/7/2008,62620,84052
3/9/2006,3/8/2007,59640,84052
3/10/2005,3/8/2006,56800,84052
3/9/2004,3/9/2005,55150,84052
3/9/2003,3/8/2004,53540,84052
3/10/2002,3/9/2003,49570,84052
3/11/2001,3/9/2002,47210,84052
3/10/2000,3/10/2001,45830,84052
3/10/1999,3/9/2000,42440,84052
3/11/1998,3/10/1999,41200,84052
3/12/1997,3/10/1998,39240,84052
3/11/1996,3/11/1997,37370,84052
3/11/1995,3/10/1996,35590,84052
3/12/1994,3/11/1995,32350,84052
3/13/1993,3/11/1994,29410,84052
3/12/1992,3/12/1993,27230,84052
3/12/1991,3/11/1992,26440,84052
3/13/1990,3/12/1991,25670,84052
3/14/1989,3/12/1990,24920,84052
3/13/1988,3/13/1989,23730,84052
8/25/2013,  ,81450,83683
8/24/2012,8/24/2013,79080,83683
8/24/2011,8/23/2012,76780,83683
8/25/2010,8/24/2011,74540,83683
8/26/2009,8/24/2010,70990,83683
5/24/2012,5/24/2013,50860,84042
5/24/2011,5/23/2012,49380,84042
5/25/2010,5/24/2011,44890,84042
5/26/2009,5/24/2010,42750,84042
5/25/2008,5/25/2009,40710,84042
5/25/2007,5/24/2008,38770,84042
5/26/2006,5/25/2007,37640,84042
5/27/2005,5/25/2006,35850,84042
5/26/2004,5/26/2005,34140,84042
5/26/2003,5/25/2004,32510,84042
5/27/2002,5/26/2003,31560,84042
5/28/2001,5/26/2002,30060,84042
5/27/2000,5/27/2001,28630,84042
5/27/1999,5/26/2000,27800,84042
5/28/1998,5/27/1999,26480,84042
5/29/1997,5/27/1998,25220,84042
5/28/1996,5/28/1997,24020,84042
5/28/1995,5/27/1996,22240,84042
5/29/1994,5/28/1995,21590,84042
5/30/1993,5/28/1994,20560,84042
5/29/1992,5/29/1993,18690,84042
5/29/1991,5/28/1992,17800,84042
5/30/1990,5/29/1991,16480,84042
5/25/2013,  ,53400,84042
6/30/2013,  ,84600,83683
6/29/2012,6/29/2013,78330,83683
6/29/2011,6/28/2012,74600,83683
2/11/2013,  ,77000,83509
2/11/2012,2/10/2013,74760,83509
2/12/2011,2/11/2012,71200,83509
2/13/2010,2/11/2011,65930,83509
2/12/2009,2/12/2010,62790,83509
2/12/2008,2/11/2009,57080,83509
2/13/2007,2/12/2008,55420,83509
2/14/2006,2/12/2007,52780,83509
2/13/2005,2/13/2006,51240,83509
2/13/2004,2/12/2005,48800,83509
2/14/2003,2/13/2004,46480,83509
2/15/2002,2/13/2003,44270,83509
2/14/2001,2/14/2002,42160,83509
9/12/2012,9/12/2013,48060,84052
9/12/2011,9/11/2012,46660,84052
9/13/2010,9/12/2011,43200,84052
9/14/2009,9/12/2010,41140,84052
9/13/2008,9/13/2009,39180,84052
9/13/2007,9/12/2008,38040,84052
9/14/2006,9/13/2007,36930,84052
9/15/2005,9/13/2006,35850,84052
9/14/2004,9/14/2005,34140,84052
9/14/2003,9/13/2004,32510,84052
9/15/2002,9/14/2003,30960,84052
9/16/2001,9/14/2002,29490,84052
9/15/2000,9/15/2001,28630,84052
9/15/1999,9/14/2000,27800,84052
9/16/1998,9/15/1999,26990,84052
9/17/1997,9/15/1998,26200,84052
9/16/1996,9/16/1997,25440,84052
9/16/1995,9/15/1996,24700,84052
9/13/2013,  ,49500,84052
2/2/2013,  ,38250,84052
2/2/2012,2/1/2013,37140,84052
2/3/2011,2/2/2012,34390,84052
4/29/2012,4/29/2013,46670,84001
4/29/2011,4/28/2012,45310,84001
4/30/2010,4/29/2011,43150,84001
5/1/2009,4/29/2010,41890,84001
4/30/2008,4/30/2009,40670,84001
4/30/2007,4/29/2008,38730,84001
5/1/2006,4/30/2007,35210,84001
5/2/2005,4/30/2006,34180,84001
5/1/2004,5/1/2005,32550,84001
4/30/2013,  ,50400,84001
12/30/2013,  ,84150,83683
12/29/2012,12/29/2013,81700,83683
12/29/2011,12/28/2012,77810,83683
12/30/2010,12/29/2011,75540,83683
12/31/2009,12/29/2010,73340,83683
12/30/2008,12/30/2009,71200,83683
12/30/2007,12/29/2008,65930,83683
12/31/2006,12/30/2007,64010,83683
1/1/2006,12/30/2006,58190,83683
12/31/2004,12/31/2005,56500,83683
10/20/2013,  ,47250,84042
10/19/2012,10/19/2013,45870,84042
10/19/2011,10/18/2012,42470,84042
10/20/2010,10/19/2011,40450,84042
10/21/2009,10/19/2010,39270,84042
10/20/2008,10/20/2009,37400,84042
10/20/2007,10/19/2008,36310,84042
10/21/2006,10/20/2007,35250,84042
10/22/2005,10/20/2006,33570,84042
10/21/2004,10/21/2005,31970,84042
10/21/2003,10/20/2004,31040,84042
10/22/2002,10/21/2003,29560,84042
10/23/2001,10/21/2002,28150,84042
10/22/2000,10/22/2001,27330,84042
10/22/1999,10/21/2000,24850,84042
10/23/1998,10/22/1999,24130,84042
10/24/1997,10/22/1998,23430,84042
10/23/1996,10/23/1997,22750,84042
10/23/1995,10/22/1996,21670,84042
10/24/1994,10/23/1995,20640,84042
10/25/1993,10/23/1994,20040,84042
3/22/2013,  ,58950,83683
3/21/2012,3/21/2013,57230,83683
3/21/2011,3/20/2012,55560,83683
3/22/2010,3/21/2011,53940,83683
3/23/2009,3/21/2010,52370,83683
3/22/2008,3/22/2009,50840,83683
4/12/2013,  ,76000,83509
4/11/2012,4/11/2013,72380,83509
4/11/2011,4/10/2012,68930,83509
4/12/2010,4/11/2011,66920,83509
4/13/2009,4/11/2010,63730,83509
4/12/2008,4/12/2009,61870,83509
4/12/2007,4/11/2008,58920,83509
4/13/2006,4/12/2007,56110,83509
4/14/2005,4/12/2006,53440,83509
4/13/2004,4/13/2005,51880,83509
4/13/2003,4/12/2004,50370,83509
4/14/2002,4/13/2003,48900,83509
4/15/2001,4/13/2002,47480,83509
4/26/2013,  ,49000,84052
3/6/2013,  ,32750,84052
3/5/2012,3/5/2013,31190,84052
3/5/2011,3/4/2012,30280,84052
3/6/2010,3/5/2011,29400,84052
3/7/2009,3/5/2010,28000,84052
3/6/2008,3/6/2009,27180,84052
3/6/2007,3/5/2008,24710,84052
3/7/2006,3/6/2007,22460,84052
3/8/2005,3/6/2006,21390,84052
3/7/2004,3/7/2005,20770,84052
3/7/2003,3/6/2004,20170,84052
3/8/2002,3/7/2003,19580,84052
3/9/2001,3/7/2002,19010,84052
3/8/2000,3/8/2001,18100,84052
3/8/1999,3/7/2000,17570,84052
3/9/1998,3/8/1999,17060,84052
3/10/1997,3/8/1998,16560,84052
3/9/1996,3/9/1997,16080,84052
3/9/1995,3/8/1996,15610,84052
3/10/1994,3/9/1995,14870,84052
3/11/1993,3/9/1994,14160,84052
3/10/1992,3/10/1993,13490,84052
3/10/1991,3/9/1992,12850,84052
3/11/1990,3/10/1991,12240,84052
3/12/1989,3/10/1990,11880,84052
3/11/1988,3/11/1989,11530,84052
3/11/1987,3/10/1988,10980,84052
5/11/2013,  ,47000,84042
5/10/2012,5/10/2013,43520,84042
5/10/2011,5/9/2012,40300,84042
5/11/2010,5/10/2011,37310,84042
5/12/2009,5/10/2010,35530,84042
5/11/2008,5/11/2009,33840,84042
5/11/2007,5/10/2008,32230,84042
5/12/2006,5/11/2007,31290,84042
5/13/2005,5/11/2006,30380,84042
5/12/2004,5/12/2005,29500,84042
5/12/2003,5/11/2004,28640,84042
5/13/2002,5/12/2003,27280,84042
5/14/2001,5/12/2002,26490,84042
5/13/2000,5/13/2001,24080,84042
5/13/1999,5/12/2000,22300,84042
5/14/1998,5/13/1999,20270,84042
5/15/1997,5/13/1998,18770,84042
5/14/1996,5/14/1997,17880,84042
5/14/1995,5/13/1996,17030,84042
5/15/1994,5/14/1995,16220,84042
5/16/1993,5/14/1994,15450,84042
5/15/1992,5/15/1993,14710,84042
5/15/1991,5/14/1992,14280,84042
5/16/1990,5/15/1991,13600,84042
2/1/2013,  ,30500,84042
2/1/2012,1/31/2013,29050,84042
2/2/2011,2/1/2012,26410,84042
2/3/2010,2/1/2011,25150,84042
2/2/2009,2/2/2010,23950,84042
2/2/2008,2/1/2009,23250,84042
2/3/2007,2/2/2008,22140,84042
2/4/2006,2/2/2007,21090,84042
2/3/2005,2/3/2006,20480,84042
2/3/2004,2/2/2005,19500,84042
2/4/2003,2/3/2004,18930,84042
2/5/2002,2/3/2003,17530,84042
2/4/2001,2/4/2002,17020,84042
2/4/2000,2/3/2001,16520,84042
2/5/1999,2/4/2000,15730,84042
2/6/1998,2/4/1999,14980,84042
2/5/1997,2/5/1998,14540,84042
2/5/1996,2/4/1997,13850,84042
2/6/1995,2/5/1996,13450,84042
1/10/2014,  ,31000,84042
1/9/2013,1/9/2014,30100,84042
1/9/2012,1/8/2013,29220,84042
1/10/2011,1/9/2012,27830,84042
1/11/2010,1/9/2011,27020,84042
1/10/2009,1/10/2010,25730,84042
1/10/2008,1/9/2009,24980,84042
1/11/2007,1/10/2008,23790,84042
1/12/2006,1/10/2007,22030,84042
1/11/2005,1/11/2006,20400,84042
1/11/2004,1/10/2005,19430,84042
1/12/2003,1/11/2004,18860,84042
1/13/2002,1/11/2003,18310,84042
1/12/2001,1/12/2002,17780,84042
1/12/2000,1/11/2001,17260,84042
1/13/1999,1/12/2000,15980,84042
1/14/1998,1/12/1999,15220,84042
1/13/1997,1/13/1998,14090,84042
1/13/1996,1/12/1997,12810,84042
1/14/1995,1/13/1996,12200,84042
1/15/1994,1/13/1995,11840,84042
1/14/1993,1/14/1994,10960,84042
8/1/2013,  ,59500,84042
7/31/2012,7/31/2013,55090,84042
7/31/2011,7/30/2012,53490,84042
8/1/2010,7/31/2011,50940,84042
8/2/2009,7/31/2010,48510,84042
8/1/2008,8/1/2009,46200,84042
8/1/2007,7/31/2008,44850,84042
8/2/2006,8/1/2007,43540,84042
8/3/2005,8/1/2006,41470,84042
8/2/2004,8/2/2005,38400,84042
8/2/2003,8/1/2004,36570,84042
8/3/2002,8/2/2003,35500,84042
8/4/2001,8/2/2002,32270,84042
8/3/2000,8/3/2001,31330,84042
8/3/1999,8/2/2000,30420,84042
8/4/1998,8/3/1999,29530,84042
8/5/1997,8/3/1998,28120,84042
8/4/1996,8/4/1997,26780,84042
8/4/1995,8/3/1996,25500,84042
8/5/1994,8/4/1995,24760,84042
8/6/1993,8/4/1994,23580,84042
8/5/1992,8/5/1993,22460,84042
8/5/1991,8/4/1992,21810,84042
8/6/1990,8/5/1991,21170,84042
8/7/1989,8/5/1990,20550,84042
8/6/1988,8/6/1989,19950,84042
8/6/1987,8/5/1988,19370,84042
8/7/1986,8/6/1987,17610,84042
8/8/1985,8/6/1986,16770,84042
8/7/1984,8/7/1985,15530,84042
8/7/1983,8/6/1984,14790,84042
8/8/1982,8/7/1983,14360,84042
8/9/1981,8/7/1982,13300,84042
8/8/1980,8/8/1981,12910,84042
6/17/2013,  ,28500,84042
6/16/2012,6/16/2013,27670,84042
6/16/2011,6/15/2012,26860,84042
6/17/2010,6/16/2011,26080,84042
6/18/2009,6/16/2010,23710,84042
6/17/2008,6/17/2009,23020,84042
6/17/2007,6/16/2008,21310,84042
6/18/2006,6/17/2007,20690,84042
6/19/2005,6/17/2006,19700,84042
6/18/2004,6/18/2005,18760,84042
6/18/2003,6/17/2004,18210,84042
6/19/2002,6/18/2003,16860,84042
6/20/2001,6/18/2002,16370,84042
6/19/2000,6/19/2001,14880,84042
6/19/1999,6/18/2000,13780,84042
6/20/1998,6/19/1999,13120,84042
6/21/1997,6/19/1998,12740,84042
8/25/2013,  ,49750,84052
8/24/2012,8/24/2013,47380,84052
8/24/2011,8/23/2012,45120,84052
8/25/2010,8/24/2011,42970,84052
8/26/2009,8/24/2010,39790,84052
6/9/2013,  ,75000,83509
6/8/2012,6/8/2013,72820,83509
6/8/2011,6/7/2012,69350,83509
6/9/2010,6/8/2011,67330,83509
6/10/2009,6/8/2010,61210,83509
6/9/2008,6/9/2009,59430,83509
6/9/2007,6/8/2008,56600,83509
6/10/2006,6/9/2007,54950,83509
6/11/2005,6/9/2006,53350,83509
6/10/2004,6/10/2005,51800,83509
6/10/2003,6/9/2004,47090,83509
6/11/2002,6/10/2003,45720,83509
6/12/2001,6/10/2002,43540,83509
4/29/2013,  ,26750,84042
4/28/2012,4/28/2013,25970,84042
4/28/2011,4/27/2012,24730,84042
4/29/2010,4/28/2011,24010,84042
4/30/2009,4/28/2010,22870,84042
4/29/2008,4/29/2009,21180,84042
4/29/2007,4/28/2008,20170,84042
4/30/2006,4/29/2007,19580,84042
5/1/2005,4/29/2006,18650,84042
4/30/2004,4/30/2005,18110,84042
4/30/2003,4/29/2004,17580,84042
5/1/2002,4/30/2003,16740,84042
5/2/2001,4/30/2002,16250,84042
5/1/2000,5/1/2001,15780,84042
11/2/2013,  ,65100,84583
11/1/2012,11/1/2013,63200,84583
11/1/2011,10/31/2012,61360,84583
11/2/2010,11/1/2011,58440,84583
11/3/2009,11/1/2010,56740,84583
11/2/2008,11/2/2009,54040,84583
11/2/2007,11/1/2008,49130,84583
11/3/2006,11/2/2007,47700,84583
11/4/2005,11/2/2006,44170,84583
11/3/2004,11/3/2005,42880,84583
11/3/2003,11/2/2004,41630,84583
9/26/2013,  ,73000,83509
9/25/2012,9/25/2013,66360,83509
9/25/2011,9/24/2012,61440,83509
9/26/2010,9/25/2011,58510,83509
9/27/2009,9/25/2010,55720,83509
9/26/2008,9/26/2009,54100,83509
9/26/2007,9/25/2008,51520,83509
9/27/2006,9/26/2007,49070,83509
9/28/2005,9/26/2006,46730,83509
9/27/2004,9/27/2005,44500,83509
9/27/2003,9/26/2004,41200,83509
9/28/2002,9/27/2003,40000,83509
9/29/2001,9/27/2002,38830,83509
4/11/2013,  ,47000,84052
4/10/2012,4/10/2013,42730,84052
4/10/2011,4/9/2012,40700,84052
4/11/2010,4/10/2011,39510,84052
4/12/2009,4/10/2010,37630,84052
4/11/2008,4/11/2009,34840,84052
4/11/2007,4/10/2008,33830,84052
4/12/2006,4/11/2007,32220,84052
4/13/2005,4/11/2006,30690,84052
4/12/2004,4/12/2005,29230,84052
9/18/2013,  ,47250,84042
9/17/2012,9/17/2013,45870,84042
9/17/2011,9/16/2012,44530,84042
9/18/2010,9/17/2011,42410,84042
9/19/2009,9/17/2010,39270,84042
9/18/2008,9/18/2009,37400,84042
9/18/2007,9/17/2008,36310,84042
4/22/2013,  ,65800,84052
4/21/2012,4/21/2013,63880,84052
4/21/2011,4/20/2012,58070,84052
4/22/2010,4/21/2011,55300,84052
4/23/2009,4/21/2010,52670,84052
4/22/2008,4/22/2009,51140,84052
4/22/2007,4/21/2008,48700,84052
4/23/2006,4/22/2007,46380,84052
4/24/2005,4/22/2006,42940,84052
4/23/2004,4/23/2005,40900,84052
4/23/2003,4/22/2004,39710,84052
4/24/2002,4/23/2003,37820,84052
4/25/2001,4/23/2002,36720,84052
4/24/2000,4/24/2001,34000,84052
4/24/1999,4/23/2000,32380,84052
2/18/2013,  ,50850,83683
2/18/2012,2/17/2013,49370,83683
2/19/2011,2/18/2012,47930,83683
2/20/2010,2/18/2011,46530,83683
2/19/2009,2/19/2010,45170,83683
2/19/2008,2/18/2009,43850,83683
2/20/2007,2/19/2008,42570,83683
2/21/2006,2/19/2007,38700,83683
2/20/2005,2/20/2006,36860,83683
2/20/2004,2/19/2005,34130,83683
2/21/2003,2/20/2004,33140,83683
2/22/2002,2/20/2003,31560,83683
2/21/2001,2/21/2002,30640,83683
2/21/2000,2/20/2001,29750,83683
2/22/1999,2/21/2000,28880,83683
2/23/1998,2/21/1999,28040,83683
2/22/1997,2/22/1998,27220,83683
2/22/1996,2/21/1997,26430,83683
2/23/1995,2/22/1996,25170,83683
2/24/1994,2/22/1995,24440,83683
2/23/1993,2/23/1994,23280,83683
2/23/1992,2/22/1993,22170,83683
2/24/1991,2/23/1992,21520,83683
2/25/1990,2/23/1991,20890,83683
2/24/1989,2/24/1990,19900,83683
2/24/1988,2/23/1989,19320,83683
2/25/1987,2/24/1988,18760,83683
2/26/1986,2/24/1987,17870,83683
2/25/1985,2/25/1986,17020,83683
2/25/1984,2/24/1985,16520,83683
2/26/1983,2/25/1984,15730,83683
2/27/1982,2/25/1983,15270,83683
2/26/1981,2/26/1982,14830,83683
2/26/1980,2/25/1981,13480,83683
9/9/2013,  ,31750,84001
9/8/2012,9/8/2013,30830,84001
9/8/2011,9/7/2012,29930,84001
9/9/2010,9/8/2011,28500,84001
9/10/2009,9/8/2010,27670,84001
9/9/2008,9/9/2009,26860,84001
9/9/2007,9/8/2008,25580,84001
9/10/2006,9/9/2007,24360,84001
9/11/2005,9/9/2006,23200,84001
9/10/2004,9/10/2005,22100,84001
9/10/2003,9/9/2004,21460,84001
9/11/2002,9/10/2003,20830,84001
9/12/2001,9/10/2002,20220,84001
9/11/2000,9/11/2001,18720,84001
9/11/1999,9/10/2000,17330,84001
9/12/1998,9/11/1999,16050,84001
9/13/1997,9/11/1998,15580,84001
9/12/1996,9/12/1997,15130,84001
9/12/1995,9/11/1996,14690,84001
9/13/1994,9/12/1995,13990,84001
9/14/1993,9/12/1994,13580,84001
9/13/1992,9/13/1993,13180,84001
9/13/1991,9/12/1992,11980,84001
9/14/1990,9/13/1991,11410,84001
9/15/1989,9/13/1990,11080,84001
9/14/1988,9/14/1989,10760,84001
9/14/1987,9/13/1988,10450,84001
9/15/1986,9/14/1987,10150,84001
9/16/1985,9/14/1986,9850,84001
9/15/1984,9/15/1985,9560,84001
9/15/1983,9/14/1984,9280,84001
9/16/1982,9/15/1983,9010,84001
9/17/1981,9/15/1982,8750,84001
9/26/2012,9/26/2013,46120,84042
9/26/2011,9/25/2012,44780,84042
9/27/2010,9/26/2011,43480,84042
9/28/2009,9/26/2010,42210,84042
9/27/2008,9/27/2009,40980,84042
9/27/2007,9/26/2008,39790,84042
9/28/2006,9/27/2007,38630,84042
9/29/2005,9/27/2006,36790,84042
9/28/2004,9/28/2005,34060,84042
9/28/2003,9/27/2004,33070,84042
9/29/2002,9/28/2003,31500,84042
9/30/2001,9/28/2002,29170,84042
9/29/2000,9/29/2001,28320,84042
9/29/1999,9/28/2000,27500,84042
9/27/2013,  ,47500,84042
11/18/2013,  ,72000,83509
11/17/2012,11/17/2013,68570,83509
11/17/2011,11/16/2012,66570,83509
11/18/2010,11/17/2011,61640,83509
11/19/2009,11/17/2010,56040,83509
11/18/2008,11/18/2009,54410,83509
11/18/2007,11/17/2008,52830,83509
11/19/2006,11/18/2007,50310,83509
11/20/2005,11/18/2006,47910,83509
11/19/2004,11/19/2005,46510,83509
11/19/2003,11/18/2004,45160,83509
11/20/2002,11/19/2003,43010,83509
11/21/2001,11/19/2002,41760,83509
10/21/2013,  ,46720,83759
10/20/2012,10/20/2013,45360,83759
10/20/2011,10/19/2012,44040,83759
10/21/2010,10/20/2011,42760,83759
10/22/2009,10/20/2010,41510,83759
10/21/2008,10/21/2009,40300,83759
11/2/2013,  ,41750,83759
11/1/2012,11/1/2013,40530,83759
11/1/2011,10/31/2012,39350,83759
11/2/2010,11/1/2011,36440,83759
11/3/2009,11/1/2010,35380,83759
11/2/2008,11/2/2009,34350,83759
11/2/2007,11/1/2008,33350,83759
11/3/2006,11/2/2007,32380,83759
11/4/2005,11/2/2006,31440,83759
11/3/2004,11/3/2005,30520,83759
11/3/2003,11/2/2004,29630,83759
11/4/2002,11/3/2003,28220,83759
11/5/2001,11/3/2002,26880,83759
11/4/2000,11/4/2001,25600,83759
11/4/1999,11/3/2000,24850,83759
11/5/1998,11/4/1999,24130,83759
11/6/1997,11/4/1998,22980,83759
11/5/1996,11/5/1997,21280,83759
11/5/1995,11/4/1996,20660,83759
11/6/1994,11/5/1995,19130,83759
11/7/1993,11/5/1994,18220,83759
11/6/1992,11/6/1993,16870,83759
11/6/1991,11/5/1992,16380,83759
11/7/1990,11/6/1991,14890,83759
11/8/1989,11/6/1990,14180,83759
11/7/1988,11/7/1989,12890,83759
11/7/1987,11/6/1988,11940,83759
11/8/1986,11/7/1987,11590,83759
11/9/1985,11/7/1986,10730,83759
11/8/1984,11/8/1985,9940,83759
11/8/1983,11/7/1984,9650,83759
3/16/2013,  ,30300,84042
3/15/2012,3/15/2013,29420,84042
3/15/2011,3/14/2012,28560,84042
3/16/2010,3/15/2011,27200,84042
3/17/2009,3/15/2010,26410,84042
3/16/2008,3/16/2009,25150,84042
3/16/2007,3/15/2008,24420,84042
3/17/2006,3/16/2007,22610,84042
3/18/2005,3/16/2006,21530,84042
3/17/2004,3/17/2005,20900,84042
3/17/2003,3/16/2004,19900,84042
3/18/2002,3/17/2003,18950,84042
3/19/2001,3/17/2002,18400,84042
3/18/2000,3/18/2001,17520,84042
3/18/1999,3/17/2000,17010,84042
3/19/1998,3/18/1999,16510,84042
3/20/1997,3/18/1998,15290,84042
3/19/1996,3/19/1997,14840,84042
3/19/1995,3/18/1996,14130,84042
3/20/1994,3/19/1995,13720,84042
3/21/1993,3/19/1994,13070,84042
3/20/1992,3/20/1993,12450,84042
3/20/1991,3/19/1992,11860,84042
3/21/1990,3/20/1991,11300,84042
3/22/1989,3/20/1990,10970,84042
3/21/1988,3/21/1989,10450,84042
3/21/1987,3/20/1988,10150,84042
3/22/1986,3/21/1987,9670,84042
11/8/2013,  ,30750,84001
11/7/2012,11/7/2013,29290,84001
11/7/2011,11/6/2012,28440,84001
11/8/2010,11/7/2011,27610,84001
11/9/2009,11/7/2010,26300,84001
11/8/2008,11/8/2009,25050,84001
11/8/2007,11/7/2008,23190,84001
11/9/2006,11/8/2007,22510,84001
11/10/2005,11/8/2006,21850,84001
11/9/2004,11/9/2005,21210,84001
11/9/2003,11/8/2004,20200,84001
11/10/2002,11/9/2003,18360,84001
11/11/2001,11/9/2002,17490,84001
11/10/2000,11/10/2001,16980,84001
11/10/1999,11/9/2000,16170,84001
11/11/1998,11/10/1999,14700,84001
11/12/1997,11/10/1998,14270,84001
11/11/1996,11/11/1997,13210,84001
11/11/1995,11/10/1996,12580,84001
11/12/1994,11/11/1995,11980,84001
11/13/1993,11/11/1994,11090,84001
11/12/1992,11/12/1993,10270,84001
11/12/1991,11/11/1992,9970,84001
11/13/1990,11/12/1991,9680,84001
11/14/1989,11/12/1990,9400,84001
11/13/1988,11/13/1989,8950,84001
11/13/1987,11/12/1988,8690,84001
10/22/2013,  ,56580,83683
10/21/2012,10/21/2013,54930,83683
10/21/2011,10/20/2012,52310,83683
6/4/2012,6/4/2013,29520,84052
6/4/2011,6/3/2012,28660,84052
6/5/2010,6/4/2011,27300,84052
6/6/2009,6/4/2010,26500,84052
6/5/2008,6/5/2009,25730,84052
6/5/2007,6/4/2008,24500,84052
6/6/2006,6/5/2007,23330,84052
6/7/2005,6/5/2006,21210,84052
6/6/2004,6/6/2005,20200,84052
6/6/2003,6/5/2004,19610,84052
6/7/2002,6/6/2003,19040,84052
6/8/2001,6/6/2002,17310,84052
6/7/2000,6/7/2001,16810,84052
6/5/2013,  ,31000,84052
11/24/2013,  ,31500,84001
11/23/2012,11/23/2013,30580,84001
11/23/2011,11/22/2012,29120,84001
11/24/2010,11/23/2011,28270,84001
11/25/2009,11/23/2010,27450,84001
11/24/2008,11/24/2009,26650,84001
11/24/2007,11/23/2008,24680,84001
11/25/2006,11/24/2007,23500,84001
11/26/2005,11/24/2006,22820,84001
11/25/2004,11/25/2005,22160,84001
11/25/2003,11/24/2004,21510,84001
11/26/2002,11/25/2003,20880,84001
11/27/2001,11/25/2002,20270,84001
11/26/2000,11/26/2001,19300,84001
11/26/1999,11/25/2000,18740,84001
11/27/1998,11/26/1999,17040,84001
11/28/1997,11/26/1998,16540,84001
11/27/1996,11/27/1997,16060,84001
11/27/1995,11/26/1996,14870,84001
11/28/1994,11/27/1995,14440,84001
11/29/1993,11/27/1994,13750,84001
11/28/1992,11/28/1993,13350,84001
11/28/1991,11/27/1992,12960,84001
11/29/1990,11/28/1991,12340,84001
11/30/1989,11/28/1990,11980,84001
11/29/1988,11/29/1989,11630,84001
11/29/1987,11/28/1988,11080,84001
11/30/1986,11/29/1987,10760,84001
12/1/1985,11/29/1986,9960,84001
6/25/2013,  ,33250,84042
6/24/2012,6/24/2013,31670,84042
6/24/2011,6/23/2012,30160,84042
6/25/2010,6/24/2011,27930,84042
6/26/2009,6/24/2010,27120,84042
